ema50_current,sma30_current,class
243.04244851562999,243.04666666666665,1
243.09723482203853,243.02,1
243.12724866225426,243.03333333333336,0
243.156699094496,243.0533333333333,1
243.1810730391989,243.07333333333332,1
243.2141750962919,243.09333333333333,0
243.2414438595034,243.11,0
243.26764325945183,243.1266666666667,0
243.28766645258773,243.15,0
243.2920716897411,243.16666666666663,1
243.29630417249646,243.17666666666665,1
243.3358460758752,243.21,1
243.36835825758973,243.2633333333333,0
243.3818952129344,243.31666666666663,1
243.3884166211081,243.38333333333333,1
243.39263933389682,243.42666666666665,1
243.40653350945578,243.46,1
243.42564520011646,243.4933333333333,1
243.44915619207558,243.53333333333333,0
243.46144762562298,243.56666666666663,1
243.477792216164,243.6033333333333,0
243.49349584237004,243.63333333333333,1
243.50588928220586,243.65666666666667,0
243.53107009325439,243.63666666666668,0
243.51574372563167,243.58666666666667,1
243.52518394693396,243.58333333333331,0
243.53548117421505,243.59000000000003,1
243.56641740178765,243.59333333333336,1
243.5552229905087,243.56333333333333,0
243.55697895166531,243.57,1
243.55474448297244,243.57,1
243.5598271723899,243.57,1
243.5647105406536,243.56666666666663,0
244.18102591608482,244.03333333333333,1
244.24318168121968,244.1,0
244.29321601201,244.15666666666667,0
244.55473397200885,244.54666666666665,0
244.59500498737748,244.6,1
244.65700775575604,244.7,1
244.69964402460653,244.77666666666664,1
244.8391419196336,245.04333333333332,0
246.10498976297816,246.18666666666664,0
246.1106962145661,246.23666666666665,0
246.0194204556496,246.15,0
246.0223405013616,246.13333333333333,0
246.03074637938067,246.10333333333332,1
246.08648833757584,246.0966666666667,1
246.10699971877625,246.11000000000004,0
246.11702277872755,246.10333333333332,1
246.21835573997515,246.10666666666665,1
246.2333196869252,246.11666666666667,0
246.23139942716784,246.1233333333333,1
246.2274737191914,246.1266666666667,0
243.47562457812992,243.1133333333333,0
243.45194484822804,243.17333333333332,1
243.44254453094032,243.19333333333333,0
243.4193215270121,243.25666666666663,0
243.4223516561689,243.28333333333333,0
243.41068678503564,243.31666666666663,0
243.40829314679337,243.33333333333331,1
243.40391262419402,243.33666666666667,0
243.35169122077892,243.43,1
243.3612556220941,243.44666666666672,0
243.3712317520857,243.45000000000007,1
243.38719265139287,243.46000000000004,0
243.41503967685944,243.4733333333334,0
243.4226666918136,243.47333333333336,1
243.4436001301281,243.48666666666668,0
243.45464230130239,243.49000000000007,1
243.47824336277438,243.51,0
243.48731337043762,243.52,0
243.4738747829836,243.50333333333333,0
243.4928000608603,243.50666666666663,0
243.5033799701416,243.51,0
243.50386102766103,243.5133333333333,0
243.5082447888069,243.51333333333332,1
243.5130702431192,243.51666666666668,0
243.52154726678987,243.51666666666668,1
243.53038622929424,243.5333333333334,1
243.54280013444543,243.55000000000007,0
243.55141925652737,243.5666666666667,0
243.55970037382176,243.58,1
243.56765674141843,243.58333333333331,0
243.57468748923145,243.58666666666664,0
243.5744529259767,243.58666666666664,0
243.580026773318,243.57666666666668,1
243.4807546650657,243.51,1
243.48089577871468,243.50333333333327,0
243.4136662072789,243.38,1
243.46363079689957,243.41,0
243.52131994420768,243.44666666666663,0
243.56314125002723,243.47333333333333,1
243.72565081729766,243.59666666666664,1
243.76031268948935,243.63333333333333,0
243.7936152725756,243.67,0
243.82169030338383,243.70666666666665,0
243.47943632327932,243.63,0
243.4577724455459,243.54,1
243.45673407018205,243.50666666666663,1
243.46750112130297,243.48,1
243.49598663110697,243.45,0
243.51489831947208,243.42,1
243.58457806898528,243.3766666666667,1
243.76641211403037,243.55000000000007,0
243.8031571362052,243.59000000000003,0
243.82939082912742,243.63,0
243.85398214441014,243.69666666666672,0
243.87736915796813,243.7433333333333,1
243.8895414750127,243.79333333333332,1
243.913461844291,243.87,1
243.9228578186069,243.9,1
243.93519328660145,243.92,0
243.95342100085227,243.95666666666665,0
243.96124994942073,243.98333333333332,1
243.96570385355844,244.00666666666663,0
243.9666751315292,244.03333333333333,0
243.7866210868114,243.9833333333333,1
243.79681520218614,243.94666666666663,0
243.8000081230579,243.91333333333333,0
243.8051565838701,243.89,0
243.81255756573015,243.86666666666665,1
243.82358988163492,243.85,0
243.82904077833697,243.83666666666664,0
243.32024394552025,243.32333333333332,0
243.32228789451136,243.30666666666667,0
243.32228789451136,243.30666666666667,1
243.36140400928653,243.27999999999997,0
243.3716142565921,243.26999999999995,0
243.3768889280473,243.26,1
243.38257035500945,243.25,1
243.4034753190044,243.26666666666668,0
243.4409310230653,243.29333333333332,1
243.4659233235105,243.31,1
243.49961948710109,243.34333333333333,1
243.73536917847224,243.62,1
243.8156778387047,243.72666666666672,0
243.83835249684574,243.76333333333335,1
243.85560277871136,243.79333333333335,1
243.91716470418132,243.9,0
243.93916744850443,243.94333333333333,1
